Source,site,lat,lon,Elevation,Vcmax.25,Jmax.25,narea,parea,lma,o_Vcmax,year,species,o_X,o_Jmax
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,24.51503088,47.43752417,1.329818218,0.0696,57.39,33.16236645,2010,Symphonia globulifera,NA,61.71209793
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,22.37541384,43.96415028,1.418468521,0.1211,50.2,30.26802931,2010,Leonia glycycarpa,NA,57.28293625
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,34.2202691,58.30598993,1.885989423,0.1352,70.52,46.29099223,2010,Leonia racemosa,NA,77.54587603
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,49.58339745,79.16948363,1.616185347,0.1443,66.17,67.07325005,2010,Sterculia tessmannii,NA,105.5126276
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,27.9231441,51.07377331,1.994510283,0.094,71.97,37.77264413,2010,Mabea nitida,NA,68.06779655
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,36.85517104,64.41841393,2.202399734,0.1244,76.03,49.85531912,2010,Celtis schippii,NA,86.13075286
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,37.00591542,66.40177921,2.037556014,0.1103,76.32,50.05923648,2010,Leonia glycycarpa,NA,89.42880734
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,36.94093417,53.79239214,1.59969311,0.0878,74.26,49.971334,2010,Symphonia globulifera,NA,72.63106944
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,42.73844902,60.87706067,2.66855745,0.1489,97.22,57.81384143,2010,Guarea gomma,NA,82.31062845
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,28.36436609,47.49258296,1.24329826,0.0753,64.7,38.36950103,2010,Symphonia globulifera,NA,64.2694339
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,42.49586592,67.76843645,3.226435399,0.1696,100.12,57.48569053,2010,Guarea gomma,NA,91.77818326
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,17.52125892,38.3781081,1.50921857,0.0957,49.51,23.70163888,2010,Rinorea viridifolia,NA,52.19526181
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,29.33055946,56.25046192,1.388167664,0.0629,64.71,39.67650565,2010,Pouteria torta,NA,76.74327661
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,20.78335009,44.54413315,1.795503275,0.1426,56.3,28.11438726,2010,Celtis schippii,NA,61.14920494
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,38.44024711,67.64189805,2.843674981,0.1444,90.83,51.99950869,2010,Celtis schippii,NA,93.13614283
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,20.18183088,41.14301561,1.263405009,0.0664,40.51,27.30069053,2010,Rinorea viridifolia,NA,57.31119479
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,36.72741064,73.72116195,2.880122077,0.1824,95.77,49.68249302,2010,Guarea gomma,NA,102.8909996
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,34.13513525,58.92450139,2.126762685,0.0998,103.52,46.1758286,2010,Symphonia globulifera,NA,82.7114351
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,33.62652621,44.33996448,1.515148811,0.0842,72.55,45.48781481,2010,Pourouma cecropiifolia,NA,63.39481628
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,25.11656376,51.8431568,2.448000433,0.1346,87.93,33.97608168,2010,Guarea gomma,NA,74.2394979
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,37.73693887,63.64044682,2.218679048,0.0862,69.07,51.04811827,2010,Leonia racemosa,NA,91.56243459
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,31.98431114,57.89386867,1.878215882,0.0879,73.13,43.26633126,2010,Pourouma cecropiifolia,NA,83.49889689
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,36.82648355,62.39750735,1.752129878,0.0931,67.91,49.81651252,2010,Leonia racemosa,NA,90.55505465
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,24.50321232,49.65197286,1.360579242,0.0737,48.38,33.14637906,2010,Rinorea viridifolia,NA,72.59933786
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,24.83550797,48.62195165,2.244415134,0.1711,67.04,33.59588737,2010,Guarea gomma,NA,71.07742944
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,31.35798028,41.02569292,1.551525636,0.0694,104.18,42.41907091,2010,Endlicheria formosa,NA,61.13821833
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,30.31610885,67.8879548,2.419326773,0.1122,80.97,41.00969385,2010,Celtis schippii,NA,102.8444353
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,18.74824409,36.2703046,1.326178215,0.0664,41.07,25.36142597,2010,Rinorea viridifolia,NA,55.37517378
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,40.20050895,62.68833319,1.538583407,0.0814,93.73,54.38067837,2010,Endlicheria formosa,NA,95.90226964
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,33.72189891,54.36053017,1.548428697,0.0828,55.14,45.6168289,2010,Pouteria torta,NA,83.37505402
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,25.39715665,41.27132539,1.803879234,0.0636,77.19,34.3556498,2010,Pseudolmedia laevis,NA,63.64175234
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,25.69220358,52.33048086,1.417434491,0.066,56.26,34.75477042,2010,Turpinia occidentalis,NA,81.74356328
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,35.09883925,53.486559,1.494931643,0.0826,62.97,47.47946576,2010,Pouteria torta,NA,83.81401102
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,20.04079351,26.54377761,1.917525335,0.1181,49.51,27.10990419,2010,Trigynaea duckei,NA,41.60087752
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,23.21631116,37.63324194,1.155608178,0.0722,51.07,31.40554145,2010,Ocotea bofo,NA,59.38490156
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,19.49133815,34.49545807,1.671248212,0.0873,70.81,26.36663611,2010,Leonia racemosa,NA,54.4384861
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,46.81698962,67.3339593,2.080592749,0.1045,85.03,63.3310304,2010,Ocotea bofo,NA,107.5639416
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,22.16192627,43.75534464,1.315031225,0.0683,56.26,29.97923698,2010,Turpinia occidentalis,NA,70.04857193
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,38.57527121,49.36849634,1.640437125,0.0863,60.07,52.18216066,2010,Pourouma cecropiifolia,NA,79.83414831
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,30.05794335,55.69895136,1.417533714,0.0633,48.38,40.66046407,2010,Turpinia occidentalis,NA,91.56342985
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,17.91636251,38.53767005,1.028773793,0.0563,33.76,24.23610976,2010,Turpinia occidentalis,NA,63.70322938
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,40.44024091,28.50587531,2.089427497,0.0997,87.06,54.70497243,2010,Pourouma cecropiifolia,NA,49.07616215
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,31.54968227,31.05435089,1.837537253,0.1151,79.8,42.67839311,2010,Astrocaryum gratum,NA,54.33870015
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,42.47532389,61.20084259,1.557842403,0.087,87.06,57.45790258,2010,Endlicheria formosa,NA,108.4739404
Bloomfield et al 2018 New Phytologist,TAM 06,-12.8385,-69.296,215,36.553735,61.2167383,1.766629649,0.0944,56.01,49.44755572,2010,Celtis schippii,NA,110.196385
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,67.18599108,116.3769089,2.876202506,0.083793743,160.4194381,118.1768524,2008,Tabebuia ochracea,NA,170.1123477
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,7.38596665,26.30832698,1.759209397,0.096678401,119.0189797,13.57098114,2008,Mezilaurus crassiramea,NA,39.60010019
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,21.50449724,54.2544294,1.473683766,0.100948703,131.2880267,39.61249597,2008,Himatanthus obovatus,NA,81.80441798
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,52.95070102,79.58592272,2.756027426,0.073984823,125.7131615,115.3690506,2008,Xylopia aromatica,NA,134.3304662
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,43.3714516,78.86272438,2.554087412,0.106618012,212.1143741,97.09756614,2008,Salvertia convallariodora,NA,135.5596509
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,47.01079869,91.59627624,1.520213012,0.087702652,157.4536885,105.659176,2008,Byrsonima pachyphylla,NA,157.8637209
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,50.85714364,97.5545862,2.029175575,0.123158433,133.8399359,117.1846791,2008,Curatella americana,NA,170.9683629
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,41.05600124,74.92920474,2.771727911,0.07500706,197.1132003,97.57275517,2008,Rourea induta,NA,134.0743911
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,36.19966237,77.35810765,1.643516112,0.103924376,122.825654,87.87939287,2008,Curatella americana,NA,140.4116901
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,74.69044548,145.6984326,2.338961623,0.109775602,166.4783354,182.9877863,2008,Byrsonima pachyphylla,NA,266.0866483
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,33.5616554,57.77108695,1.72824313,0.093290845,133.8041896,82.39715383,2008,Byrsonima pachyphylla,NA,105.6553361
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,85.87371612,158.4452394,2.546894181,0.126291473,202.911135,211.9375424,2008,Byrsonima pachyphylla,NA,290.7979794
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,52.56039334,95.06786958,2.346558967,0.114976569,183.8015014,129.8851573,2008,Strychnos pseudoquina,NA,174.6295526
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,85.94188632,166.0605674,2.996346116,0.194024821,150.2617801,213.0774861,2008,Bauhinia rufa,NA,305.7120832
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,61.40356592,92.75287293,2.977804675,0.086604151,202.0702726,152.6070351,2008,Eriotheca gracilipes,NA,171.0321963
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,66.84784129,135.3831082,2.837948038,0.138522912,141.4568736,169.5263379,2008,Zeyheria montana,NA,253.0506174
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,50.72631115,97.91285417,3.347118307,0.140701341,177.1776086,129.4525358,2008,Sclerolobium aureum,NA,183.7872711
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,38.49277508,60.52242001,1.656157627,0.040299188,128.5209926,106.1170235,2008,Davilla elliptica,NA,119.6526416
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,63.41559835,99.94059406,2.684053226,0.088828733,167.7824384,178.191851,2008,Copaifera martii,NA,200.1316789
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,24.6031656,52.79563087,1.713399038,0.108743043,208.183776,70.03542235,2008,Diospyros hispida,NA,106.6494146
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,33.85018774,55.62184601,2.697976964,0.071745591,209.3454642,98.74845316,2008,Connarus suberosus var. fulvus,NA,114.2239923
TROBIT; Thomas Domingues,SMT-03,-12.83462351,-51.76581491,319,26.52119306,47.4956789,2.87055531,0.071590877,173.7462471,79.20769215,2008,Eugenia dysenterica,NA,99.08857376
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,71.46608944,92.07266229,2.103051145,0.03,104.46,97.44445751,2011,Nectandra purpurea,NA,71.84
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,61.38301051,81.06102525,1.956741101,0.05,112.21,83.69611667,2011,Hymenaea longifolia,NA,61.71
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,59.31019148,86.19981306,1.648371497,0.04,117.51,80.86981503,2011,Thyrsodium sp.,NA,59.63
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,32.41920986,61.63606286,2.14198503,0.03,112.22,44.20379431,2011,Pseudolmedia macrophylla,NA,32.59
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,47.2454165,100.7079697,2.740354635,0.05,69.45,64.41941929,2011,Cabralea canjerana,NA,47.49
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,52.51790789,84.13754515,1.596066322,0.02,96.62,71.6084941,2011,Trattinnickia glaziovii,NA,52.8
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,67.39111377,101.0266206,2.955197956,0.04,117.73,91.88820284,2011,Cordia sp.,NA,67.75
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,42.78381839,80.87921694,2.190866299,0.03,94.37,58.33600251,2011,Glycydendron amazonicum,NA,43.01
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,53.73400648,74.93616822,2.280872539,0.07,108.2,73.26665209,2011,Pourouma minor,NA,54.02
Bahar et al 2017 New Phytologist,a67,-12.83093,-69.28436,220,46.44454456,82.29784291,2.093013004,0.05,111.64,63.32742542,2011,Ocotea sp,NA,46.69
