lon,lat,Ca,pH,N,CN,P_total,NP,pft_value,pft_type,pre1,pre2,pre3,pre4,pre5,pre6,pre7,pre8,pre9,pre10,pre11,pre12,radi1,radi2,radi3,radi4,radi5,radi6,radi7,radi8,radi9,radi10,radi11,radi12,tmn1,tmn2,tmn3,tmn4,tmn5,tmn6,tmn7,tmn8,tmn9,tmn10,tmn11,tmn12,tmx1,tmx2,tmx3,tmx4,tmx5,tmx6,tmx7,tmx8,tmx9,tmx10,tmx11,tmx12,vap1,vap2,vap3,vap4,vap5,vap6,vap7,vap8,vap9,vap10,vap11,vap12,qair1,qair2,qair3,qair4,qair5,qair6,qair7,qair8,qair9,qair10,qair11,qair12
-71.53656,-13.04911,390.45,3.75,0.88,14.93,1631,5.395462906,12,Evergreen Forest,241,518,414,204,91,15,291,11,154,212,229,366,192.0591198,187.5601358,183.7868106,183.6006705,178.501302,174.6399033,185.6712796,208.030974,218.0106468,211.7684198,204.7293427,196.1905155,15.88464249,15.55282249,14.82768435,14.62104724,14.0801104,14.01497456,12.98256075,12.87778478,13.96456645,14.00889548,15.93919723,15.91191986,24.9825576,24.79032903,24.59810046,24.57534167,24.55258287,24.29778385,23.87392781,25.06677727,26.24425928,26.14847878,26.37046591,24.890592,21.51397482,21.28894569,20.51104783,18.87837431,17.89766762,18.22249469,17.08293522,17.61508274,18.45648869,19.59342708,21.0606395,21.17467223,0.01648279,0.01546078,0.01563392,0.01592405,0.01431183,0.01360751,0.01284588,0.01301335,0.01429411,0.0153328,0.01624676,0.01543754
-71.5366,-13.0491,371.2965,3.75,0.88,14.93,1631,5.395462906,12,Evergreen Forest,367.3415412,358.3044983,294.6350265,165.2251102,128.6641567,125.7584382,72.98567791,70.44695015,95.71149446,238.0510494,226.7722365,327.726654,186.0434463,188.15306,181.9364238,179.228018,174.4111706,172.0650631,177.127471,198.8221426,206.5353469,214.0601949,207.685545,203.8516245,21.31828336,21.29644135,20.9069942,18.83324451,17.81196781,17.16104178,16.6076914,17.34997708,18.65153199,19.93641043,20.73575177,21.32946935,24.98990329,24.71209238,25.21461891,25.84535312,24.71764227,24.24665159,23.96872472,25.16843867,26.08310244,25.90584286,26.22228479,25.34053123,15.75381793,15.94214181,15.64395216,14.65297947,13.86413771,12.48369011,11.95158445,12.27859516,13.37929889,14.59328303,15.18728451,15.34861443,0.01598407,0.01591342,0.01607229,0.01571266,0.01446081,0.01323834,0.01264841,0.01310682,0.01420991,0.01504893,0.01607624,0.01582776
-71.54236,-13.04735,390.45,3.65,1.19,18.01,1071,11.11111111,12,Evergreen Forest,224,490,387,187,81,13,261,10,141,194,213,343,191.844113,187.1136156,183.1093029,184.6764996,181.5334585,177.4235738,188.1462492,209.5064401,219.2060537,213.6668999,206.9201717,196.8622243,14.665082,14.35397347,13.60616604,13.33483151,12.76572427,12.61327101,11.60804222,11.5391302,12.70124731,12.73285084,14.67725666,14.67116933,23.96670326,23.77652409,23.58634491,23.5809251,23.5755053,23.34614288,22.9360521,24.07211531,25.18820254,25.20909469,25.41786248,23.91271951,20.22663976,20.02422318,19.26308959,17.67277957,16.73668808,17.01011611,15.96766387,16.47614915,17.28246646,18.31637948,19.74432277,19.87658816,0.01590619,0.01493583,0.01509388,0.01530785,0.01367121,0.01292948,0.01220988,0.01240864,0.01376596,0.01467193,0.01560504,0.01491576
-71.5424,-13.0474,371.2965,3.65,1.19,18.01,1071,11.11111111,12,Evergreen Forest,342.7949157,335.1491734,276.156321,151.3703004,115.1229069,111.9512983,65.06921957,63.05096726,87.17539588,216.8168008,208.4354438,304.3053029,184.5214789,186.8252663,180.9321637,180.2509233,177.6823097,175.0087872,179.5205897,200.9346134,208.5287472,215.5707706,210.0000562,204.7756632,20.01880901,20.01414377,19.64742612,17.62361139,16.6394718,15.95970214,15.48135526,16.19825149,17.46661437,18.66723792,19.40352651,20.01057387,23.97268693,23.69615039,24.21158125,24.85086717,23.75941537,23.30532203,23.03623151,24.17278038,25.07881816,24.96498727,25.27017046,24.37724347,14.5406707,14.73829941,14.43617109,13.37529398,12.5409192,11.09091689,10.57773506,10.93798616,12.09426174,13.33558825,13.92832048,14.10950558,0.01541616,0.01535789,0.0155128,0.01509532,0.01379685,0.01258795,0.01205369,0.01253784,0.01365282,0.01447921,0.0154436,0.01525403
-71.5559,-13.0704,371.2965,4.03,0.81,17.79,496,16.33064516,12,Evergreen Forest,337.7517047,330.3126602,272.2614811,148.4568858,112.34257,109.1790174,63.47838766,61.57503675,85.37824913,212.4517467,204.5706547,299.4330732,184.0781946,186.4090272,180.6203623,180.4361381,178.291511,175.6365808,180.0098962,201.3719077,208.9189758,215.8419389,210.4238447,204.9097676,19.75149232,19.74954715,19.38536725,17.36829626,16.39211888,15.70984572,15.24812556,15.9609182,17.22278791,18.40552132,19.12988895,19.7397752,23.76478479,23.48899668,24.00788848,24.65038888,23.56456592,23.11424294,22.84674638,23.96966786,24.87342551,24.77130503,25.07725952,24.18128859,14.2942718,14.49478747,14.19219098,13.11646625,12.27444569,10.8122965,10.30408806,10.67150743,11.83746545,13.08139773,13.67542935,13.85850858,0.0153016,0.01524577,0.01539974,0.01497087,0.01366302,0.01245701,0.01193538,0.0124269,0.0135443,0.01436645,0.01531779,0.01513956
-71.55591,-13.07042,390.45,4.03,0.81,17.79,496,16.33064516,12,Evergreen Forest,216,479,375,180,76,12,249,10,135,186,205,333,191.633799,186.8489073,182.7263286,185.1292582,182.909371,178.7016436,189.2608341,210.1519708,219.6889369,214.4904616,207.8747908,197.098263,14.41721668,14.11178661,13.35800278,13.0734148,12.50283728,12.33271035,11.33428324,11.27312892,12.44935804,12.47441627,14.42373961,14.42047814,23.75930757,23.56992237,23.38053718,23.3783137,23.37609022,23.15228105,22.74489435,23.86902579,24.96948604,25.01655892,25.22498011,23.71349504,19.96181047,19.76424662,19.00386068,17.41826688,16.49232226,16.75749716,15.73672586,16.241443,17.04085533,18.05235364,19.47438048,19.61090231,0.01578987,0.0148281,0.01498298,0.01518276,0.01354077,0.01279073,0.01208073,0.01228961,0.0136614,0.01453878,0.01547707,0.01480954
-71.58748,-13.19068,390.45,4,0.88,21.23,1414,6.223479491,12,Evergreen Forest,141,351,252,102,29,5,112,4,77,102,128,233,191.9516615,185.8276545,180.6600963,191.3058813,198.5158108,192.9477595,201.9498455,218.2027423,226.5021606,225.2790262,220.3293322,202.0654106,8.484163239,8.280267079,7.420311988,6.824775889,6.073322372,5.508861398,4.641226213,4.733103994,6.252304265,6.23653455,8.259912175,8.372037707,18.81469569,18.63450079,18.45430589,18.53843314,18.62256039,18.48533719,18.14317737,18.98160448,19.83080051,20.42405745,20.56162296,18.9582181,13.68430461,13.60949586,12.9420514,11.5879857,10.86857291,10.8745169,10.30748389,10.68333274,11.28222398,11.79345645,13.02727629,13.26227345,0.01297913,0.01229146,0.01237354,0.01219575,0.01042894,0.00949854,0.00898891,0.00932756,0.0110748,0.0112888,0.01232287,0.01228163
-71.5875,-13.1907,371.2965,4,0.88,21.23,1414,6.223479491,12,Evergreen Forest,224.1022609,222.6178482,186.5345335,83.92920365,49.81390767,45.97639969,27.10294043,27.41654808,45.23132221,113.4997299,118.5378709,190.2562874,177.8405493,181.2139926,177.2803974,186.6244051,195.7743787,190.9804412,192.9372375,212.6203392,219.9945042,224.3166567,223.5647204,211.0033426,13.41006055,13.50969645,13.26522337,11.51593105,10.71163916,9.873826456,9.762704682,10.33400014,11.40444993,12.18034466,12.59885113,13.28783081,18.82205585,18.55493094,19.13001624,19.80703465,18.88821715,18.50668562,18.2754802,19.08745768,19.96676783,20.17465332,20.42692272,19.4925376,8.391263471,8.638094462,8.312232144,6.903227101,5.829488856,4.020102977,3.606945161,4.119894151,5.550497481,6.93910482,7.524586239,7.824810944,0.01254077,0.01254909,0.01268857,0.01197024,0.01042483,0.0092859,0.00902956,0.00963431,0.01080601,0.01156211,0.01221009,0.01233505
-71.5893,-13.1059,371.2965,3.93,1.55,16.76,787,19.69504447,12,Evergreen Forest,245.5202755,243.2180467,202.8101484,96.27388297,61.58510402,57.67044981,33.88734048,33.86187327,53.11242195,132.5034178,135.3165031,211.0983381,178.67701,181.8466942,177.2201905,184.7743259,191.3836295,187.2657249,189.6451805,209.8511803,217.0845128,222.0770133,219.9743173,209.0247747,14.76785055,14.83807276,14.56534953,12.74887474,11.91237842,11.1120652,10.93223363,11.54399265,12.66541583,13.52698066,14.00870177,14.674942,19.8746836,19.60502919,20.17187186,20.84548319,19.89505578,19.50623021,19.26952477,20.14905839,21.02469023,21.16295406,21.428507,20.49440189,9.65266045,9.889678627,9.570981136,8.228552323,7.209101439,5.477033409,5.042179452,5.532155212,6.910247959,8.26005925,8.84941454,9.115950297,0.01312876,0.01312227,0.0132634,0.01260945,0.0111201,0.00996621,0.00965519,0.01024002,0.01140142,0.01217267,0.01288534,0.01293875
-71.58932,-13.10595,390.45,3.93,1.55,16.76,787,19.69504447,12,Evergreen Forest,158,381,281,120,40,6,145,5,91,122,147,253,191.1922034,185.5445504,180.6294944,189.2144652,194.0435714,188.9076015,198.34743,215.74097,224.331126,221.8485607,216.3408141,200.0482277,9.750708282,9.526521476,8.685451986,8.15359679,7.46445374,6.966828642,6.072003921,6.142175765,7.601214622,7.581107202,9.586894352,9.668801317,19.87174183,19.69035499,19.50896815,19.57358496,19.63820176,19.5017875,19.14533992,20.04957291,20.92720695,21.41381986,21.57152675,19.97247649,15.02476428,14.91919661,14.22749813,12.81450881,12.05667645,12.12039069,11.46306546,11.87432829,12.52740249,13.14579228,14.41522218,14.62615769,0.01358168,0.01282559,0.01292213,0.01282835,0.01109145,0.01019953,0.0096474,0.00996766,0.0116329,0.01199503,0.01300939,0.01281638
-71.5948,-13.1759,371.2965,4.17,1.48,18.82,981,15.08664628,12,Evergreen Forest,223.231549,221.9443535,185.9560099,83.51796149,49.38965198,45.49377898,26.83910671,27.18465614,45.04564393,112.8863296,118.0778202,189.5207447,177.7500038,181.1259616,177.0801235,186.4923268,195.5998809,190.8537401,192.8083066,212.543808,219.8797513,224.2457756,223.384083,210.8493069,13.41689348,13.51431351,13.26930036,11.51714223,10.71401435,9.877058827,9.767205454,10.34220928,11.41506091,12.19059342,12.608289,13.29614094,18.82638128,18.55934353,19.13528678,19.81364879,18.89573451,18.51654785,18.28574048,19.09781333,19.97402046,20.17995965,20.4336546,19.49729534,8.397353729,8.644345916,8.319015337,6.908956747,5.836699099,4.028131165,3.614246304,4.129597399,5.561502755,6.946582432,7.53313443,7.831245434,0.01254268,0.01255095,0.01269013,0.01197252,0.01042878,0.00928948,0.00903311,0.00963807,0.01080976,0.01156587,0.01221488,0.01233832
-71.59481,-13.17591,390.45,4.17,1.48,18.82,981,15.08664628,12,Evergreen Forest,141,351,252,102,29,5,112,4,77,102,128,233,191.9516615,185.8276545,180.6600963,191.3058813,198.5158108,192.9477595,201.9498455,218.2027423,226.5021606,225.2790262,220.3293322,202.0654106,8.489511912,8.28656473,7.424780268,6.828899661,6.085582643,5.514665838,4.64709071,4.742448877,6.265832351,6.245087342,8.268108837,8.378810375,18.8201333,18.64012139,18.46010948,18.54390596,18.62770245,18.4966689,18.15400095,18.99382196,19.83417258,20.42993253,20.57025134,18.96253817,13.68935197,13.61338531,12.94488089,11.58841134,10.87074062,10.87683368,10.3108508,10.68960805,11.29200124,11.80351563,13.03494165,13.27001728,0.01298246,0.01229197,0.01237359,0.0121969,0.01043128,0.00950116,0.00899083,0.00933118,0.01107689,0.01129268,0.01232819,0.01228219
-71.5995,-13.1094,371.2965,3.93,1.55,16.76,787,19.69504447,12,Evergreen Forest,221.1119653,220.2499978,184.4993209,82.50497122,48.20828193,44.09552223,26.08493651,26.54419208,44.60806189,111.3823488,117.0405322,187.7353283,177.3484318,180.7562399,176.3730036,185.9573529,194.8958623,190.3414092,192.2278953,212.1324826,219.3045819,223.8042379,222.5778766,210.1830795,13.45393801,13.54370732,13.29631264,11.53437424,10.7346581,9.901235095,9.79499979,10.38050187,11.46346421,12.24036224,12.65718615,13.33890173,18.84984449,18.58195561,19.16114326,19.84278175,18.92841975,18.55604685,18.32718344,19.14227791,20.01017871,20.21119708,20.46617745,19.52243966,8.429195227,8.675753939,8.352662681,6.939858289,5.873017367,4.068660557,3.652618783,4.174938224,5.609974941,6.987383281,7.575509435,7.865375819,0.01255535,0.01256227,0.0127003,0.01198643,0.01044918,0.00930887,0.00905257,0.00966034,0.01083302,0.01159092,0.01224155,0.01235698
-71.59954,-13.10937,390.45,3.93,1.55,16.76,787,19.69504447,12,Evergreen Forest,138,349,251,101,28,5,111,5,76,101,127,226,191.1208826,185.1705482,180.0083282,190.5849933,197.7290364,192.2780791,201.3621965,217.6302731,225.9440934,224.3717384,219.2301387,201.1212728,8.520323715,8.317918796,7.453293248,6.856259196,6.135918106,5.550019034,4.682085597,4.787146051,6.322061738,6.289743571,8.310064818,8.415194266,18.84748184,18.66813518,18.48878853,18.57113778,18.65348704,18.54081314,18.19734676,19.04356421,19.86162291,20.46339607,20.60825735,18.98644891,13.72246088,13.6415989,12.96923859,11.60387089,10.89038109,10.8993346,10.33649326,10.72336781,11.33723135,11.85238948,13.07945973,13.31092264,0.0129992,0.01229833,0.01237922,0.01220747,0.01044586,0.009517,0.0090054,0.00935288,0.01109529,0.01132123,0.01235658,0.0122907
-71.60699,-13.11366,390.45,4.11,1.5,14.61,856,17.52336449,12,Evergreen Forest,116,311,215,78,15,3,70,2,59,77,104,196,191.102825,184.7726975,179.3236329,192.2376384,202.0890549,196.2591281,204.9288415,219.8738153,227.8497648,227.3583257,222.6639996,202.4338047,6.305886318,6.141392524,5.236415072,4.521888809,3.739187133,2.999762874,2.179817479,2.345194457,4.014142834,3.964401616,6.01036107,6.158123694,17.00308135,16.82740501,16.65172866,16.76609201,16.88045536,16.80644728,16.48668294,17.22848667,17.94681228,18.75324894,18.87172641,17.21156672,11.37846542,11.34259682,10.70646603,9.429418256,8.794124056,8.704453355,8.309964974,8.650968602,9.191134325,9.521654211,10.67381801,10.94099847,0.01195011,0.01135048,0.01140354,0.01109101,0.00928444,0.00828931,0.00785089,0.00824608,0.01012911,0.01011002,0.01118078,0.01134608
-71.607,-13.1137,371.2965,4.11,1.5,14.61,856,17.52336449,12,Evergreen Forest,177.9529219,179.507598,152.0435053,58.0820789,24.46764065,20.03412343,12.24240537,13.55317177,29.4727275,73.90589404,84.59105683,146.3155262,175.0081378,178.8758249,174.9515021,188.1468315,201.3123757,195.9311564,196.9159736,216.2523176,223.3313448,226.9101934,227.3326449,212.3321076,11.08761525,11.2141418,11.01335636,9.352358863,8.618083898,7.723356083,7.748355248,8.284115549,9.295907531,9.921638252,10.22200346,10.93153619,17.00505313,16.73992498,17.34112475,18.03583484,17.18633091,16.84212884,16.62715254,17.32713648,18.18358594,18.49874316,18.73268025,17.77243951,6.226460904,6.489741734,6.158671533,4.619709942,3.466612948,1.531592453,1.14974987,1.728601133,3.265596746,4.696118935,5.280604312,5.613848357,0.01152357,0.01155445,0.01168728,0.01086517,0.00924113,0.00812551,0.00796747,0.00861655,0.00980986,0.01054431,0.01108225,0.0113095
-72.8942,-3.2558,371.2965,4.03,0.19,10.72,276,6.884057971,12,Evergreen Forest,303.5193147,256.58412,353.105243,303.3971312,331.757998,221.8550681,183.7488232,204.0413293,204.1255472,226.3811035,248.355107,269.7356365,175.0029447,169.7300593,164.5596942,155.2896183,144.0827238,140.4656788,149.3136431,148.5834002,189.458645,195.5493582,185.7680368,163.4334604,28.76362795,28.8455778,29.42351676,29.75904574,29.10984886,28.35261737,27.38818745,27.70948081,28.29548124,28.99559012,29.25862332,29.17606407,31.45984826,31.60747847,30.93850578,31.10940353,30.82161962,30.48032783,30.33787212,31.31714149,31.85586342,31.86886996,31.73978602,31.6769044,21.76083115,21.80170613,22.29194624,22.20018276,21.91234043,21.43706972,20.97703582,20.85195127,21.11531968,21.94389035,21.88170589,21.72106959,0.0208711,0.02097021,0.02102174,0.02107699,0.02051383,0.01989336,0.01933499,0.01931863,0.01979939,0.0203077,0.02057586,0.0209035
-72.89421,-3.25582,390.45,4.03,0.19,10.72,276,6.884057971,12,Evergreen Forest,206,139,173,242,196,193,213,99,219,125,197,231,154.1263097,140.5057124,148.2115786,153.6742463,141.2943742,145.6502187,148.7517177,177.8371441,177.0157633,188.4659536,182.196637,142.6991156,21.52029937,21.53118467,21.83039518,21.66999941,21.87372243,21.7676618,20.71801334,21.06739414,21.0769883,21.54947576,22.31765093,21.91897515,31.48106194,31.14974011,30.81841829,30.79117934,30.7639404,30.63702091,30.38119089,31.82418716,31.94099498,31.98060824,31.35538015,31.10802537,29.18932776,28.41036298,29.18223234,29.27055214,28.85511598,28.27766621,27.08628247,28.01097792,28.27477659,29.11065844,29.28003452,28.76776514,0.02046746,0.02078142,0.02067424,0.02072595,0.02049648,0.02043372,0.01945261,0.01992138,0.02067972,0.0209702,0.02035779,0.02115196
-72.90785,-3.25194,390.45,4.55,0.17,9.35,305,5.573770492,12,Evergreen Forest,217,144,176,242,198,176,171,86,201,128,177,215,154.3108233,143.480562,152.2455396,159.8043514,141.9347601,148.8095517,153.1076164,184.9919156,181.0406265,191.2685066,186.4809132,145.4123837,21.51997433,21.53161897,21.83065867,21.66952676,21.87416735,21.76792915,20.71767487,21.06689889,21.07633616,21.54926743,22.31783078,21.91890255,31.48180555,31.15013725,30.81846896,30.79149041,30.76451186,30.63726951,30.38061894,31.8248974,31.94149284,31.9807939,31.35535707,31.10840834,29.18602542,28.4080376,29.18031886,29.26814592,28.85308077,28.27523991,27.08337827,28.00812885,28.27189729,29.1080228,29.27730252,28.76483619,0.02046729,0.02078195,0.02067457,0.02072628,0.0204968,0.02043431,0.01945266,0.01992187,0.02068049,0.02097066,0.02035798,0.02115222
-72.9079,-3.2519,371.2965,4.55,0.17,9.35,305,5.573770492,12,Evergreen Forest,303.4572207,256.5486483,353.133705,303.3970725,331.8732421,221.9370969,183.8877595,204.1918078,204.1659612,226.4149631,248.4648289,269.796847,175.0150077,169.7170324,164.5525224,155.2782135,144.0761422,140.4551744,149.3071784,148.5459274,189.4465387,195.5406456,185.761237,163.4268851,28.76101521,28.84290697,29.421261,29.75654238,29.10746031,28.34982257,27.38518307,27.70602337,28.29204957,28.99245085,29.25532695,29.17291044,31.46028848,31.60787358,30.9384079,31.10907341,30.82185382,30.48027978,30.33732148,31.31711923,31.85636066,31.86888454,31.74050509,31.67764263,21.76098963,21.80208075,22.29269618,22.20068969,21.9128683,21.43791851,20.97726303,20.85243173,21.1154327,21.94459441,21.88181599,21.72098423,0.02087109,0.02097028,0.02102196,0.02107714,0.02051405,0.01989369,0.01933495,0.01931879,0.01979978,0.02030809,0.02057609,0.02090364
-72.983,44.8,369.64,NA,NA,NA,NA,NA,21,Mixed Forest,83.41191281,62.10788101,77.36537532,86.65323387,95.09918692,108.1761896,119.0576036,108.0685102,103.0014773,115.7232555,91.83105563,87.44713415,61.09210935,93.12415409,152.0437688,158.0134856,194.1220911,233.8374583,226.4012987,196.2098768,160.2497965,103.3709481,59.05654456,48.47657915,-14.97335875,-13.89809829,-8.081818875,-0.610892067,5.702010975,11.26937759,13.64795522,12.7243958,8.26474801,2.218464185,-2.964752646,-10.0686284,-4.558627071,-2.593973152,2.793737847,10.90280135,18.38816746,23.30704562,25.24211492,24.50290728,19.99158387,12.51153206,5.682942441,-1.124535007,2.699917003,2.746951475,3.722453142,5.696046744,9.253710164,14.44461173,16.77415276,16.15692157,12.52165853,7.863114232,5.439159027,3.445306124,0.00161852,0.00179424,0.00319778,0.00405656,0.00691502,0.00849409,0.01001172,0.01024725,0.00748234,0.00533243,0.00363414,0.00160544
-73,-39.8,371.2965,NA,NA,NA,NA,NA,12,Evergreen Forest,38.18724988,40.55489804,62.22160126,119.5336654,191.6418488,267.3414925,217.5450234,191.8159836,111.6131775,103.8577498,93.99303293,67.50154175,298.4122087,263.3681077,193.1171527,120.311307,66.03769451,47.46022908,57.79017197,100.2656735,142.7411751,194.4845962,253.5041282,289.2830164,8.88117848,8.245406577,7.011076858,5.074590576,4.372059066,3.989150584,2.675963665,3.038953968,3.722905538,5.262905493,6.344911164,8.247807767,22.06176587,21.86343201,19.77027184,16.13486764,13.47379157,11.09740736,10.68316653,11.70692207,13.39427874,15.61815898,18.03338316,20.41361803,13.09873918,13.22705192,12.43781662,11.04045684,10.16128896,9.283335765,8.654520921,8.954798209,9.241954049,10.38072938,11.34305242,12.48313907,0.00760495,0.00730599,0.00722734,0.0065528,0.0062187,0.00587109,0.0053518,0.00543492,0.00553764,0.00618332,0.00677301,0.00737073
