lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax.tleaf,Vcmax.25,Jmax.tleaf,Jmax.25,Date,Year,Aarea,Ca_Global,PPFD,vpd,Tg,soil_CN,soil_pH,soil_P_total
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Acer kungshanense,NA,NA,19.06666667,1.074440347,0.109885945,40.698498,30.89982494,52.68774914,87.87770521,124.6374694,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Acer laxiflorum,NA,NA,19.75333333,0.944851564,0.070418183,44.56847,23.84609743,38.04383073,73.29702469,101.0946171,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Maddenia wilsonii,NA,NA,28.7733,1.234899734,0.03847876,44.742744,59.49433646,46.26277429,111.0484308,93.3658784,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Rhododendron decorum,NA,NA,19.51333333,1.929113271,0.127394273,90.995909,27.60821223,45.07732633,102.3881679,143.5685295,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Viburnum betulifolium,NA,NA,18.88,1.03569383,0.052619928,41.761848,19.38325234,33.65865933,67.8350083,98.37815779,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Viburnum nervosum,NA,NA,28.1661,0.894500285,0.035687317,46.347165,42.47254231,34.13002451,88.23524975,75.13934839,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Philadelphus purpurascens,NA,NA,28.6775,1.208389752,0.03655006,37.29598,51.31413005,40.09981394,104.3926106,90.66862951,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Cotoneaster bullatus,NA,NA,19.21666667,0.818781266,0.069683512,34.841756,18.85859053,31.689879,60.60717442,87.24434708,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Rubus pungens var. oldhamii,NA,NA,18.99,0.546258905,0.024412455,24.170748,7.169341962,12.31632622,17.67425631,25.49383052,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Cerasus trichostoma,NA,NA,24.6087,0.958970618,0.04049707,32.397656,37.53425831,38.7289521,126.426495,112.8234395,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Euonymus frigidus,NA,NA,19.02666667,1.22196164,0.07101211,46.11176,24.41082501,41.78594929,72.0159966,105.4377039,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Padus buergeriana,NA,NA,28.4041,1.036211942,0.02792915,40.477029,56.29864302,44.64274558,117.5380685,102.7057827,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Ribes longiracemosum,NA,NA,19.51,0.7929315,0.03665814,39.845804,11.64534857,19.02007901,35.48340695,49.41146424,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Lonicera tangutica,NA,NA,27.56485,1.208038317,0.046535328,47.005382,36.35739709,30.28216525,75.54001465,67.45397509,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Arundinaria faberi,NA,NA,19.16,1.096242335,0.025193147,34.044793,13.68956676,23.13103058,42.7394039,60.86295071,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Ribes glaciale,NA,NA,26.1902,0.64965766,0.025190807,33.145799,20.2695626,18.52138517,67.05381353,58.56099511,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Berberis aemulans,NA,NA,27.9439,2.042181421,0.109299851,95.877062,47.78508478,38.89685138,128.0387656,113.6753137,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Streptopus obtusatus,NA,NA,28.2213,0.53810309,0.032439929,15.374374,39.42832474,31.58471494,86.84441857,73.16501229,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Clematoclethra scandens subsp. actinidioides,NA,NA,18.86,1.073566454,0.076423375,30.326736,15.60042467,27.14290523,59.41859798,88.36565925,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Rhododendron calophytum,NA,NA,19.03,2.297272979,0.126396144,92.259959,9.691938612,16.58506742,33.34191162,47.74801592,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Rosa omeiensis,NA,NA,29.2491,0.34793538,0.029975971,26.76426,36.42731082,27.67635932,73.67068457,60.68697008,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Smilax stans,NA,NA,18.77,0.712869131,0.043850026,24.497221,7.118036805,12.49417664,24.87291845,36.26818386,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Clematis montana,NA,NA,18.57,0.711001025,0.039409771,20.314315,6.715166416,12.02072863,29.18005007,42.94520754,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Salvia smithii,NA,NA,23.42271667,0.65614645,0.028368685,19.298425,17.4974052,19.93769512,44.79723671,49.51598089,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Arisaema elephas,NA,NA,23.99218333,0.54625362,0.034596063,18.208454,17.7278706,19.24601858,54.78286263,58.19561796,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
101.997775,29.57359167,2993,2018,2019,Xu et al. 2021 Tree Physiology,Gungga Station,Berneuxia thibetica,NA,NA,29.6533,0.92982758,0.069196471,54.059743,43.79117609,32.68390508,79.91727085,66.34389193,NA,2018-2019,NA,411.37426,360.6585325986743,0.24533281793048603,12.61259014263232,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Rhododendron phaeochrysum,NA,NA,14.91333333,2.057850176,0.160541503,145.946821,29.11752727,75.37850371,122.7009435,238.5596539,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Rhododendron intricatum,NA,NA,14.71,2.89513685,0.127435511,123.723797,29.94041594,79.15275363,128.1763393,256.5277161,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Berberis dictyophylla,NA,NA,15.75,2.456311613,0.115546123,76.520611,38.3410532,91.08716432,131.4695284,229.3293605,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Salix sclerophylla,NA,NA,18.40666667,2.019525707,0.172768673,58.367795,30.85710991,56.13241225,61.32431365,99.39434002,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Salix spodiophylla,NA,NA,17.15,2.724133992,0.18658452,74.633808,12.03770525,24.8157398,50.39471894,81.45305496,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Lonicera ligustrina,NA,NA,17.64666667,1.767938171,0.125286957,69.603865,47.05459216,92.29872379,143.767053,242.8077635,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Lonicera rupicola var. syringantha,NA,NA,16.86,2.029121936,0.102250792,52.979685,41.09719838,87.23068934,119.9626398,196.6567853,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Spiraea schneideriana,NA,NA,16.96666667,1.652381712,0.086298478,66.898045,34.20239087,71.82016372,193.8666004,317.2929212,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Potentilla fruticosa,NA,NA,16.94,1.738593522,0.13148503,62.31518,28.655907,60.33513192,83.42831234,139.8213516,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Sorbus rehderiana,NA,NA,16.32666667,2.225859139,0.156047776,79.212069,39.5018861,88.49236288,175.1425093,325.8465092,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Ribes takare,NA,NA,16.15333333,1.688686875,0.112579125,75.05275,2.469970446,5.631548764,80.16003267,146.1964372,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Picea likiangensis,NA,NA,16.5,3.271419767,0.236401866,238.789764,168.1375524,370.1012672,626.7591931,1098.695891,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Juniperus pingii var. wilsonii,NA,NA,15.26,5.469344308,0.416323223,408.160023,12.20672424,30.49272287,103.1012404,200.3574662,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Rheum nobile,NA,NA,15.06333333,3.671926254,0.245925777,84.801992,12.69087362,32.34987313,63.68729393,116.8979034,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Gentiana trichotoma,NA,NA,15.9,1.428792259,0.048337251,71.084192,20.19667215,47.25221542,134.4773875,230.8118011,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Polygonum macrophyllum,NA,NA,17.28,2.272032916,0.124630932,55.14643,8.630105191,17.56039377,55.28407425,94.35604977,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Sedum chauveaudii,NA,NA,16.72,1.006235288,0.038371106,26.832941,19.74510186,42.5061605,112.8082692,175.2447523,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Ligularia duciformis,NA,NA,16.53,3.162349593,0.067057052,76.201195,40.07225786,87.93876688,88.97345418,162.1553169,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0043028,29.89614444,3943,2018,2019,Xu et al. 2021 Tree Physiology,Yijiagen shrub tundra,Angelica sinensis,NA,NA,15.13666667,1.799646035,0.098006201,57.313568,97.06919516,245.5754515,141.5524995,239.5705005,NA,2018-2019,NA,411.37426,394.3177103097956,0.23770734377303132,9.947073117913343,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Picea likiangensis,NA,NA,20.67666667,1.586867655,0.092924683,142.96105,22.8669579,33.40982176,65.35764181,85.0871727,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Abies fabri,NA,NA,22.37666667,1.095353042,0.055198893,86.248271,4.344401993,5.42743682,21.11352526,24.39773221,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Acer flabellatum,NA,NA,21.31,1.040154934,0.0584087,40.005959,28.52137876,39.27498532,80.37880907,100.7951115,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Acer oliverianum,NA,NA,20.94666667,1.184214091,0.087184266,46.622602,23.44636372,33.39834172,166.3740014,216.550129,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Acer laxiflorum,NA,NA,21.6,1.078406802,0.084139432,59.253121,28.42485907,38.1076895,80.37448744,100.7896922,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Betula utilis,NA,NA,21.21,1.680246059,0.091878623,62.930564,27.07994836,37.63795754,78.52235826,98.89162213,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Maddenia wilsonii,NA,NA,21.48666667,0.91252317,0.05856492,34.049372,17.339611,23.49025494,37.95284911,46.71494816,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Ilex macrocarpa,NA,NA,21.62333333,1.260326701,0.052546536,39.508674,32.90715719,44.022331,88.44334903,108.2152728,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Rhododendron polylepis,NA,NA,21.89333333,1.36969194,0.13607397,89.522349,29.26217646,38.19058828,72.67532428,86.42428208,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Tsuga chinensis,NA,NA,22.92,1.504752819,0.127429518,135.563317,16.07132162,19.13172404,68.94966026,77.90006322,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Enkianthus chinensis,NA,NA,22.71,1.104400089,0.062173635,40.903707,27.72396666,33.62093303,49.04909288,54.63674102,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Viburnum nervosum,NA,NA,23.04333333,0.999724882,0.069607013,46.716116,19.90606015,23.4417287,55.47664567,61.94615938,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Viburnum cylindricum,NA,NA,22.63,1.225394718,0.081860385,50.221095,24.31261304,29.69410796,73.40230162,84.28057476,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Malus prattii,NA,NA,23.08,1.030289331,0.079174944,50.753169,32.57910721,38.24293589,84.24775776,94.81748,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Euonymus semenovii,NA,NA,23.58,1.132182107,0.065750948,35.160935,29.06291625,32.67229062,76.03406488,82.83848636,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Litsea chunii,NA,NA,23.09666667,1.29462278,0.064966525,47.077192,36.25008853,42.49021729,105.9710345,112.1792098,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Sorbus rufopilosa,NA,NA,22.61,1.313201107,0.08374036,63.439667,24.6157323,30.11784504,90.1410318,105.9255158,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Rubus delavayi,NA,NA,23.68666667,0.865993905,0.048803894,36.694657,21.78249265,24.26593964,54.40602059,57.81688945,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Ribes glaciale,NA,NA,23.86,0.582470212,0.044392147,28.275253,17.1916929,18.87254283,44.82057282,47.49224483,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Cerasus trichostoma,NA,NA,23.52666667,1.308510896,0.063818602,45.912663,34.0655516,38.47144864,77.90956841,84.71397422,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Ilex yunnanensis,NA,NA,23.28,1.050378137,0.073039539,69.561466,17.10270503,19.72966126,49.83673646,56.08925256,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Arundinaria faberi,NA,NA,23.27333333,1.074848519,0.053942212,39.957194,20.71938058,23.91566579,45.40557639,50.06323162,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Hydrangea robusta,NA,NA,23.2,1.15730325,0.057214992,43.344691,28.98461385,33.66957615,84.96140223,95.67886523,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Clematoclethra scandens subsp. actinidioides,NA,NA,22.64666667,0.858087659,0.046186685,23.445018,17.9742183,21.9202423,57.29392083,65.31469023,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Rubia cordifolia,NA,NA,22.78,0.511751475,0.03779366,18.083091,12.43897672,14.99159688,41.82288749,47.35782408,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Clematis kweichowensis,NA,NA,22.89,0.742308534,0.034106068,25.077991,13.33108212,15.91161258,39.10540023,44.91007317,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
102.0253639,29.58501944,2782,2018,2019,Xu et al. 2021 Tree Physiology,Lake Site,Clematis montana,NA,NA,22.31666667,0.854010425,0.030554039,25.044294,11.67776182,14.6677842,33.25669671,38.09923673,NA,2018-2019,NA,411.37426,353.03027479748556,0.24683474835857472,13.15439591006408,NA,NA,NA
